period,minute,second,play_pattern,team,match_id,match_time,ball_recovery,clearance,dispossessed,dribble,foul,interception,pass,shot,tackle
1,21,8,From Keeper,England,3857272,0 days 00:21:08,0,0,0,0,0,0,1,0,0
1,21,9,From Keeper,England,3857272,0 days 00:21:09,0,0,0,0,0,0,1,0,0
1,21,14,From Keeper,England,3857272,0 days 00:21:14,0,0,0,0,0,0,1,0,0
1,21,14,From Keeper,England,3857272,0 days 00:21:14,0,0,0,0,0,0,1,0,0
1,21,19,From Keeper,England,3857272,0 days 00:21:19,0,0,0,0,0,0,1,0,0
1,21,21,From Keeper,England,3857272,0 days 00:21:21,0,0,0,0,0,0,1,0,0
1,21,24,From Keeper,England,3857272,0 days 00:21:24,0,0,0,0,0,0,1,0,0
1,21,26,From Keeper,England,3857272,0 days 00:21:26,0,0,0,0,0,0,1,0,0
1,21,29,From Keeper,England,3857272,0 days 00:21:29,0,0,0,0,0,0,1,0,0
1,21,33,From Keeper,England,3857272,0 days 00:21:33,0,0,0,0,0,0,1,0,0
1,21,36,From Keeper,England,3857272,0 days 00:21:36,0,0,0,0,0,0,1,0,0
1,21,39,From Keeper,England,3857272,0 days 00:21:39,0,0,0,0,0,0,1,0,0
1,21,41,From Keeper,England,3857272,0 days 00:21:41,0,0,0,0,0,0,1,0,0
1,21,44,From Keeper,England,3857272,0 days 00:21:44,0,0,0,0,0,0,1,0,0
1,21,47,From Keeper,England,3857272,0 days 00:21:47,0,0,0,0,0,0,1,0,0
1,21,53,From Keeper,England,3857272,0 days 00:21:53,0,0,0,0,0,0,1,0,0
1,21,56,From Keeper,England,3857272,0 days 00:21:56,0,0,0,0,0,0,1,0,0
1,13,1,From Throw In,Wales,3857273,0 days 00:13:01,0,0,0,0,0,0,1,0,0
1,13,3,From Throw In,Wales,3857273,0 days 00:13:03,0,0,0,0,0,0,1,0,0
1,13,5,From Throw In,Iran,3857273,0 days 00:13:05,0,0,0,0,0,0,1,0,0
1,13,8,From Throw In,Iran,3857273,0 days 00:13:08,0,0,0,0,0,0,1,0,0
1,13,9,From Throw In,Wales,3857273,0 days 00:13:09,0,0,0,0,0,0,1,0,0
1,13,11,From Throw In,Wales,3857273,0 days 00:13:11,0,0,0,0,0,0,1,0,0
1,13,14,From Throw In,Iran,3857273,0 days 00:13:14,0,0,0,0,0,0,1,0,0
1,13,16,From Throw In,Wales,3857273,0 days 00:13:16,0,0,0,0,0,0,1,0,0
1,13,17,From Throw In,Wales,3857273,0 days 00:13:17,0,0,0,0,0,0,1,0,0
1,13,18,From Throw In,Iran,3857273,0 days 00:13:18,0,0,0,0,0,0,1,0,0
1,13,29,From Throw In,Wales,3857273,0 days 00:13:29,0,0,0,0,0,0,1,0,0
1,13,30,From Throw In,Wales,3857273,0 days 00:13:30,0,0,0,0,0,0,1,0,0
1,13,32,From Throw In,Wales,3857273,0 days 00:13:32,0,0,0,0,0,0,1,0,0
1,13,36,From Throw In,Wales,3857273,0 days 00:13:36,0,0,1,0,0,0,0,0,0
1,13,36,From Throw In,Iran,3857273,0 days 00:13:36,0,0,0,0,0,0,0,0,1
1,13,46,From Throw In,Wales,3857273,0 days 00:13:46,0,0,0,0,0,0,1,0,0
1,13,49,From Throw In,Iran,3857273,0 days 00:13:49,1,0,0,0,0,0,0,0,0
1,13,49,From Throw In,Iran,3857273,0 days 00:13:49,0,0,0,1,0,0,0,0,0
1,13,49,From Throw In,Wales,3857273,0 days 00:13:49,0,0,0,0,0,0,0,0,1
1,13,51,From Throw In,Iran,3857273,0 days 00:13:51,1,0,0,0,0,0,0,0,0
1,13,52,From Throw In,Iran,3857273,0 days 00:13:52,0,0,0,0,0,0,1,0,0
1,13,53,From Throw In,Wales,3857273,0 days 00:13:53,0,0,0,0,0,1,0,0,0
1,13,54,From Throw In,Wales,3857273,0 days 00:13:54,0,0,0,0,0,0,1,0,0
1,13,55,From Throw In,Wales,3857273,0 days 00:13:55,0,0,0,0,0,0,1,0,0
1,13,56,From Throw In,Wales,3857273,0 days 00:13:56,0,0,0,0,0,0,1,0,0
1,13,57,From Throw In,Wales,3857273,0 days 00:13:57,0,0,0,0,0,0,1,0,0
1,14,28,From Throw In,Iran,3857273,0 days 00:14:28,0,0,0,0,0,0,1,0,0
1,14,29,From Throw In,Iran,3857273,0 days 00:14:29,0,0,0,0,0,0,1,0,0
1,14,29,Regular Play,Wales,3857273,0 days 00:14:29,1,0,0,0,0,0,0,0,0
1,14,32,Regular Play,Wales,3857273,0 days 00:14:32,0,0,0,0,0,0,1,0,0
1,14,32,Regular Play,Wales,3857273,0 days 00:14:32,0,0,0,0,0,0,1,0,0
1,14,34,Regular Play,Wales,3857273,0 days 00:14:34,0,0,0,1,0,0,0,0,0
1,14,34,Regular Play,Iran,3857273,0 days 00:14:34,0,0,0,0,0,0,0,0,1
1,14,34,Regular Play,Iran,3857273,0 days 00:14:34,1,0,0,0,0,0,0,0,0
1,14,35,Regular Play,Iran,3857273,0 days 00:14:35,0,0,0,0,0,0,1,0,0
1,14,37,Regular Play,Iran,3857273,0 days 00:14:37,0,0,0,0,0,0,1,0,0
1,14,39,Regular Play,Iran,3857273,0 days 00:14:39,0,0,0,0,0,0,1,0,0
1,14,42,Regular Play,Wales,3857273,0 days 00:14:42,0,0,0,0,0,1,0,0,0
1,14,46,Regular Play,Wales,3857273,0 days 00:14:46,0,0,0,0,0,0,1,0,0
1,14,49,Regular Play,Wales,3857273,0 days 00:14:49,0,0,0,0,0,0,1,0,0
1,14,51,Regular Play,Iran,3857273,0 days 00:14:51,0,0,0,0,0,0,1,0,0
1,14,52,Regular Play,Iran,3857273,0 days 00:14:52,0,0,0,0,0,0,1,0,0
1,14,54,Regular Play,Iran,3857273,0 days 00:14:54,0,0,0,0,0,0,1,0,0
1,14,55,Regular Play,Iran,3857273,0 days 00:14:55,0,0,0,0,0,0,1,0,0
1,16,6,From Free Kick,Wales,3857273,0 days 00:16:06,0,0,0,0,0,0,1,0,0
1,16,8,From Free Kick,Wales,3857273,0 days 00:16:08,0,0,0,0,0,0,1,0,0
1,16,11,From Free Kick,Wales,3857273,0 days 00:16:11,0,0,0,0,0,0,1,0,0
1,16,13,From Free Kick,Wales,3857273,0 days 00:16:13,0,0,0,0,0,0,1,0,0
1,16,14,From Free Kick,Wales,3857273,0 days 00:16:14,0,0,0,0,0,0,1,0,0
1,16,17,From Free Kick,Wales,3857273,0 days 00:16:17,0,0,0,0,0,0,1,0,0
1,16,18,From Free Kick,Wales,3857273,0 days 00:16:18,0,0,0,0,0,0,1,0,0
1,16,21,From Free Kick,Wales,3857273,0 days 00:16:21,0,0,0,0,0,0,1,0,0
1,16,23,From Free Kick,Wales,3857273,0 days 00:16:23,0,0,0,0,0,0,1,0,0
1,16,26,From Free Kick,Wales,3857273,0 days 00:16:26,0,0,0,0,0,0,1,0,0
1,16,37,From Throw In,Iran,3857273,0 days 00:16:37,0,0,0,0,0,0,1,0,0
1,16,37,From Throw In,Wales,3857273,0 days 00:16:37,0,0,0,0,0,0,1,0,0
1,16,39,From Throw In,Iran,3857273,0 days 00:16:39,0,0,0,0,0,0,1,0,0
1,16,41,Regular Play,Wales,3857273,0 days 00:16:41,0,0,0,0,0,0,1,0,0
1,16,42,Regular Play,Wales,3857273,0 days 00:16:42,0,0,0,0,0,0,1,0,0
1,16,48,Regular Play,Wales,3857273,0 days 00:16:48,0,0,0,0,0,0,1,0,0
1,16,49,Regular Play,Wales,3857273,0 days 00:16:49,0,0,0,0,0,0,1,0,0
1,16,56,Regular Play,Iran,3857273,0 days 00:16:56,0,0,0,0,1,0,0,0,0
1,18,42,From Free Kick,Wales,3857273,0 days 00:18:42,0,0,0,0,0,0,1,0,0
1,18,46,From Free Kick,Wales,3857273,0 days 00:18:46,1,0,0,0,0,0,0,0,0
1,18,48,From Free Kick,Wales,3857273,0 days 00:18:48,0,0,0,0,0,0,1,0,0
1,18,50,From Free Kick,Iran,3857273,0 days 00:18:50,0,1,0,0,0,0,0,0,0
1,18,53,From Free Kick,Wales,3857273,0 days 00:18:53,0,0,0,0,0,0,1,0,0
1,18,56,From Free Kick,Wales,3857273,0 days 00:18:56,0,0,0,0,0,0,1,0,0
1,19,0,From Counter,Iran,3857273,0 days 00:19:00,0,0,0,0,0,0,1,0,0
1,19,5,From Counter,Iran,3857273,0 days 00:19:05,0,0,0,0,0,0,1,0,0
1,19,5,From Counter,Wales,3857273,0 days 00:19:05,0,0,0,0,0,1,0,0,0
1,19,6,From Counter,Iran,3857273,0 days 00:19:06,1,0,0,0,0,0,0,0,0
1,19,8,From Counter,Iran,3857273,0 days 00:19:08,1,0,0,0,0,0,0,0,0
1,19,10,From Counter,Iran,3857273,0 days 00:19:10,0,0,0,0,0,0,0,1,0
1,19,12,Regular Play,Wales,3857273,0 days 00:19:12,0,1,0,0,0,0,0,0,0
1,19,35,From Throw In,Iran,3857273,0 days 00:19:35,0,0,0,0,0,0,1,0,0
1,19,36,From Throw In,Iran,3857273,0 days 00:19:36,0,0,0,0,0,0,1,0,0
1,19,38,From Throw In,Iran,3857273,0 days 00:19:38,0,0,0,0,0,0,1,0,0
1,19,40,From Throw In,Iran,3857273,0 days 00:19:40,0,0,0,0,0,0,1,0,0
1,19,41,From Throw In,Wales,3857273,0 days 00:19:41,1,0,0,0,0,0,0,0,0
1,19,41,From Throw In,Wales,3857273,0 days 00:19:41,0,0,0,1,0,0,0,0,0
1,19,41,From Throw In,Iran,3857273,0 days 00:19:41,0,0,0,0,0,0,0,0,1
1,19,43,From Throw In,Iran,3857273,0 days 00:19:43,0,0,0,0,0,0,1,0,0
1,19,48,From Throw In,Wales,3857273,0 days 00:19:48,0,1,0,0,0,0,0,0,0
1,19,54,From Throw In,Iran,3857273,0 days 00:19:54,0,0,0,0,0,0,1,0,0
1,19,57,From Throw In,Iran,3857273,0 days 00:19:57,0,0,0,0,0,0,1,0,0
1,20,3,From Throw In,Iran,3857273,0 days 00:20:03,0,0,0,0,0,0,1,0,0
1,20,5,From Throw In,Iran,3857273,0 days 00:20:05,0,0,0,0,0,0,1,0,0
1,20,8,From Throw In,Iran,3857273,0 days 00:20:08,0,0,1,0,0,0,0,0,0
1,20,8,Regular Play,Wales,3857273,0 days 00:20:08,0,0,0,0,0,0,0,0,1
1,20,10,Regular Play,Wales,3857273,0 days 00:20:10,0,0,0,0,0,0,1,0,0
1,20,11,Regular Play,Wales,3857273,0 days 00:20:11,0,0,0,0,0,0,1,0,0
1,20,11,Regular Play,Wales,3857273,0 days 00:20:11,0,0,0,0,0,0,1,0,0
1,20,13,Regular Play,Wales,3857273,0 days 00:20:13,0,0,0,0,0,0,1,0,0
1,20,18,Regular Play,Wales,3857273,0 days 00:20:18,0,0,0,0,0,0,1,0,0
1,20,21,Regular Play,Wales,3857273,0 days 00:20:21,0,0,0,0,0,0,1,0,0
1,20,23,Regular Play,Wales,3857273,0 days 00:20:23,0,0,0,0,0,0,1,0,0
1,20,39,From Throw In,Iran,3857273,0 days 00:20:39,0,0,0,0,0,0,1,0,0
1,20,42,From Throw In,Iran,3857273,0 days 00:20:42,0,0,0,0,0,0,1,0,0
1,20,48,From Throw In,Iran,3857273,0 days 00:20:48,0,0,0,0,0,0,1,0,0
1,20,53,Regular Play,Wales,3857273,0 days 00:20:53,1,0,0,0,0,0,0,0,0
1,20,54,Regular Play,Wales,3857273,0 days 00:20:54,0,0,0,0,0,0,1,0,0
1,20,56,Regular Play,Iran,3857273,0 days 00:20:56,0,0,0,0,1,0,0,0,0
1,21,0,From Free Kick,Wales,3857273,0 days 00:21:00,0,0,0,0,0,0,1,0,0
1,21,3,From Free Kick,Wales,3857273,0 days 00:21:03,0,0,0,0,0,0,1,0,0
1,21,6,From Free Kick,Wales,3857273,0 days 00:21:06,0,0,0,0,0,0,1,0,0
1,21,9,From Free Kick,Wales,3857273,0 days 00:21:09,0,0,0,0,0,0,1,0,0
1,21,27,From Throw In,Wales,3857273,0 days 00:21:27,0,0,0,0,0,0,1,0,0
1,21,29,From Throw In,Wales,3857273,0 days 00:21:29,0,0,0,0,0,0,1,0,0
1,21,30,From Throw In,Wales,3857273,0 days 00:21:30,0,0,0,0,0,0,1,0,0
1,21,32,From Counter,Iran,3857273,0 days 00:21:32,0,0,0,0,0,1,0,0,0
1,21,36,From Counter,Wales,3857273,0 days 00:21:36,0,0,0,0,1,0,0,0,0
1,12,2,Regular Play,Ecuador,3857274,0 days 00:12:02,0,0,0,1,0,0,0,0,0
1,12,2,Regular Play,Netherlands,3857274,0 days 00:12:02,0,0,0,0,0,0,0,0,1
1,12,5,Regular Play,Netherlands,3857274,0 days 00:12:05,0,0,0,0,0,0,1,0,0
1,12,7,Regular Play,Netherlands,3857274,0 days 00:12:07,0,0,0,0,0,0,1,0,0
1,12,10,Regular Play,Netherlands,3857274,0 days 00:12:10,0,0,0,0,1,0,0,0,0
1,12,16,From Free Kick,Ecuador,3857274,0 days 00:12:16,0,0,0,0,0,0,1,0,0
1,12,19,From Free Kick,Ecuador,3857274,0 days 00:12:19,0,0,0,0,0,0,1,0,0
1,12,20,From Free Kick,Ecuador,3857274,0 days 00:12:20,0,0,0,0,0,0,1,0,0
1,12,23,From Free Kick,Ecuador,3857274,0 days 00:12:23,0,0,0,0,0,0,1,0,0
1,12,24,From Free Kick,Ecuador,3857274,0 days 00:12:24,0,0,0,0,0,0,1,0,0
1,12,26,From Free Kick,Ecuador,3857274,0 days 00:12:26,0,0,0,0,0,0,1,0,0
1,12,34,From Free Kick,Ecuador,3857274,0 days 00:12:34,0,0,0,0,0,0,1,0,0
1,12,39,From Free Kick,Ecuador,3857274,0 days 00:12:39,0,0,0,0,0,0,1,0,0
1,12,43,From Free Kick,Ecuador,3857274,0 days 00:12:43,0,0,0,0,0,0,1,0,0
1,12,48,From Free Kick,Netherlands,3857274,0 days 00:12:48,0,0,0,0,0,0,1,0,0
1,12,54,From Free Kick,Ecuador,3857274,0 days 00:12:54,0,0,0,0,0,0,1,0,0
1,12,58,From Free Kick,Ecuador,3857274,0 days 00:12:58,0,0,0,0,0,0,1,0,0
1,13,1,From Free Kick,Ecuador,3857274,0 days 00:13:01,0,0,0,0,0,0,1,0,0
1,13,2,From Free Kick,Ecuador,3857274,0 days 00:13:02,0,0,0,0,0,0,1,0,0
1,13,5,From Free Kick,Ecuador,3857274,0 days 00:13:05,0,0,0,0,0,0,1,0,0
1,13,7,From Free Kick,Ecuador,3857274,0 days 00:13:07,0,0,0,0,0,0,1,0,0
1,13,8,From Free Kick,Ecuador,3857274,0 days 00:13:08,0,0,0,0,0,0,1,0,0
1,13,10,From Free Kick,Ecuador,3857274,0 days 00:13:10,0,0,0,0,0,0,1,0,0
1,13,12,From Free Kick,Ecuador,3857274,0 days 00:13:12,0,0,0,0,0,0,1,0,0
1,13,16,From Free Kick,Ecuador,3857274,0 days 00:13:16,0,0,0,0,0,0,1,0,0
1,13,21,From Free Kick,Ecuador,3857274,0 days 00:13:21,0,0,0,0,0,0,1,0,0
1,13,23,Regular Play,Netherlands,3857274,0 days 00:13:23,0,0,0,0,0,0,1,0,0
1,13,26,Regular Play,Ecuador,3857274,0 days 00:13:26,0,0,0,0,1,0,0,0,0
1,13,54,From Free Kick,Netherlands,3857274,0 days 00:13:54,0,0,0,0,0,0,1,0,0
1,13,59,From Free Kick,Netherlands,3857274,0 days 00:13:59,0,0,0,0,0,0,1,0,0
1,14,2,From Free Kick,Netherlands,3857274,0 days 00:14:02,0,0,0,0,0,0,1,0,0
1,14,3,Regular Play,Ecuador,3857274,0 days 00:14:03,0,0,0,0,0,0,1,0,0
1,14,4,Regular Play,Netherlands,3857274,0 days 00:14:04,1,0,0,0,0,0,0,0,0
1,14,5,Regular Play,Ecuador,3857274,0 days 00:14:05,0,1,0,0,0,0,0,0,0
1,14,6,Regular Play,Ecuador,3857274,0 days 00:14:06,0,0,0,0,0,0,1,0,0
1,14,8,Regular Play,Netherlands,3857274,0 days 00:14:08,0,0,0,0,0,0,1,0,0
1,14,9,Regular Play,Ecuador,3857274,0 days 00:14:09,0,0,0,0,0,0,1,0,0
1,14,10,Regular Play,Ecuador,3857274,0 days 00:14:10,0,0,0,0,0,0,1,0,0
1,14,11,Regular Play,Netherlands,3857274,0 days 00:14:11,0,0,0,0,0,0,1,0,0
1,14,14,Regular Play,Ecuador,3857274,0 days 00:14:14,1,0,0,0,0,0,0,0,0
1,14,20,Regular Play,Ecuador,3857274,0 days 00:14:20,0,0,0,1,0,0,0,0,0
1,14,23,Regular Play,Ecuador,3857274,0 days 00:14:23,0,0,0,1,0,0,0,0,0
1,14,23,Regular Play,Netherlands,3857274,0 days 00:14:23,0,0,0,0,0,0,0,0,1
1,14,34,From Goal Kick,Netherlands,3857274,0 days 00:14:34,0,0,0,0,0,0,1,0,0
1,14,42,From Goal Kick,Netherlands,3857274,0 days 00:14:42,0,0,0,0,0,0,1,0,0
1,14,49,From Goal Kick,Netherlands,3857274,0 days 00:14:49,0,0,0,0,0,0,1,0,0
1,14,55,From Goal Kick,Netherlands,3857274,0 days 00:14:55,0,0,0,0,0,0,1,0,0
1,15,1,From Goal Kick,Netherlands,3857274,0 days 00:15:01,0,0,0,0,0,0,1,0,0
1,15,6,From Goal Kick,Netherlands,3857274,0 days 00:15:06,0,0,0,0,0,0,1,0,0
1,15,9,From Goal Kick,Netherlands,3857274,0 days 00:15:09,0,0,0,0,0,0,1,0,0
1,15,12,From Goal Kick,Netherlands,3857274,0 days 00:15:12,0,0,0,0,0,0,1,0,0
1,15,16,From Goal Kick,Netherlands,3857274,0 days 00:15:16,0,0,0,0,0,0,1,0,0
1,15,21,From Goal Kick,Netherlands,3857274,0 days 00:15:21,0,0,0,0,0,0,1,0,0
1,15,25,From Goal Kick,Netherlands,3857274,0 days 00:15:25,0,0,0,0,0,0,1,0,0
1,15,27,From Goal Kick,Netherlands,3857274,0 days 00:15:27,0,0,0,0,0,0,1,0,0
1,15,29,From Goal Kick,Netherlands,3857274,0 days 00:15:29,0,0,0,0,0,0,1,0,0
1,15,31,From Goal Kick,Netherlands,3857274,0 days 00:15:31,0,0,0,0,0,0,1,0,0
1,15,34,From Goal Kick,Netherlands,3857274,0 days 00:15:34,0,0,0,0,0,0,1,0,0
1,15,39,From Goal Kick,Netherlands,3857274,0 days 00:15:39,0,0,0,0,0,0,1,0,0
1,15,41,From Goal Kick,Netherlands,3857274,0 days 00:15:41,0,0,0,0,0,0,1,0,0
1,15,47,From Goal Kick,Netherlands,3857274,0 days 00:15:47,0,0,0,0,0,0,1,0,0
1,15,53,From Goal Kick,Netherlands,3857274,0 days 00:15:53,0,0,0,0,0,0,1,0,0
1,16,0,From Goal Kick,Netherlands,3857274,0 days 00:16:00,0,0,0,0,0,0,1,0,0
1,16,1,From Goal Kick,Netherlands,3857274,0 days 00:16:01,0,0,0,0,0,0,1,0,0
1,16,6,From Goal Kick,Netherlands,3857274,0 days 00:16:06,0,0,0,0,0,0,1,0,0
1,16,9,From Goal Kick,Netherlands,3857274,0 days 00:16:09,0,0,0,0,0,0,1,0,0
1,16,9,From Goal Kick,Netherlands,3857274,0 days 00:16:09,0,0,0,0,0,0,1,0,0
1,16,11,From Goal Kick,Netherlands,3857274,0 days 00:16:11,0,0,0,0,0,0,1,0,0
1,16,12,From Goal Kick,Netherlands,3857274,0 days 00:16:12,0,0,0,0,0,0,1,0,0
1,16,25,From Goal Kick,Netherlands,3857274,0 days 00:16:25,0,0,0,0,0,0,1,0,0
1,16,27,From Goal Kick,Netherlands,3857274,0 days 00:16:27,0,0,0,0,0,0,1,0,0
1,16,29,From Goal Kick,Netherlands,3857274,0 days 00:16:29,0,0,0,0,0,0,1,0,0
1,16,33,From Goal Kick,Netherlands,3857274,0 days 00:16:33,0,0,0,0,0,0,1,0,0
1,16,36,From Goal Kick,Netherlands,3857274,0 days 00:16:36,0,0,0,0,0,0,1,0,0
1,16,39,From Goal Kick,Netherlands,3857274,0 days 00:16:39,0,0,0,0,0,0,1,0,0
1,16,43,From Goal Kick,Netherlands,3857274,0 days 00:16:43,0,0,0,0,0,0,1,0,0
1,16,45,From Goal Kick,Netherlands,3857274,0 days 00:16:45,0,0,0,0,0,0,1,0,0
1,16,47,From Goal Kick,Netherlands,3857274,0 days 00:16:47,0,0,0,0,0,0,1,0,0
1,16,49,From Goal Kick,Netherlands,3857274,0 days 00:16:49,0,0,1,0,0,0,0,0,0
1,16,49,From Goal Kick,Ecuador,3857274,0 days 00:16:49,0,0,0,0,0,0,0,0,1
1,16,51,From Goal Kick,Netherlands,3857274,0 days 00:16:51,0,0,0,0,0,0,1,0,0
1,16,52,From Goal Kick,Netherlands,3857274,0 days 00:16:52,0,0,0,0,0,0,1,0,0
1,16,55,From Goal Kick,Netherlands,3857274,0 days 00:16:55,0,0,0,0,0,0,1,0,0
1,17,0,From Goal Kick,Netherlands,3857274,0 days 00:17:00,0,0,0,0,0,0,1,0,0
1,17,4,From Goal Kick,Netherlands,3857274,0 days 00:17:04,0,0,0,0,0,0,1,0,0
1,17,7,From Goal Kick,Netherlands,3857274,0 days 00:17:07,0,0,0,0,0,0,1,0,0
1,17,11,From Goal Kick,Netherlands,3857274,0 days 00:17:11,0,0,0,0,0,0,1,0,0
1,17,16,From Goal Kick,Netherlands,3857274,0 days 00:17:16,0,0,0,0,0,0,1,0,0
1,17,20,From Goal Kick,Netherlands,3857274,0 days 00:17:20,0,0,0,0,0,0,1,0,0
1,17,22,From Goal Kick,Netherlands,3857274,0 days 00:17:22,0,0,0,0,0,0,1,0,0
1,17,23,From Goal Kick,Netherlands,3857274,0 days 00:17:23,0,0,0,0,0,0,1,0,0
1,17,43,From Throw In,Netherlands,3857274,0 days 00:17:43,0,0,0,0,0,0,1,0,0
1,17,44,From Throw In,Netherlands,3857274,0 days 00:17:44,0,0,0,0,0,0,1,0,0
1,17,45,From Throw In,Netherlands,3857274,0 days 00:17:45,0,0,0,0,0,0,1,0,0
1,17,47,From Throw In,Netherlands,3857274,0 days 00:17:47,0,0,0,0,0,0,1,0,0
1,17,50,From Throw In,Ecuador,3857274,0 days 00:17:50,0,0,0,0,0,0,1,0,0
1,18,15,From Throw In,Netherlands,3857274,0 days 00:18:15,0,0,0,0,0,0,1,0,0
1,18,19,From Throw In,Netherlands,3857274,0 days 00:18:19,0,0,0,1,0,0,0,0,0
1,18,19,From Throw In,Ecuador,3857274,0 days 00:18:19,0,0,0,0,0,0,0,0,1
1,18,37,From Throw In,Netherlands,3857274,0 days 00:18:37,0,0,0,0,0,0,1,0,0
1,18,38,From Throw In,Netherlands,3857274,0 days 00:18:38,0,0,0,0,0,0,1,0,0
1,18,39,From Throw In,Netherlands,3857274,0 days 00:18:39,0,0,0,0,0,0,1,0,0
1,18,40,From Throw In,Ecuador,3857274,0 days 00:18:40,0,1,0,0,0,0,0,0,0
1,19,0,From Throw In,Netherlands,3857274,0 days 00:19:00,0,0,0,0,0,0,1,0,0
1,19,1,Regular Play,Ecuador,3857274,0 days 00:19:01,0,0,0,0,0,0,1,0,0
1,19,5,Regular Play,Ecuador,3857274,0 days 00:19:05,0,0,0,0,0,0,1,0,0
1,19,8,Regular Play,Ecuador,3857274,0 days 00:19:08,0,0,0,0,0,0,1,0,0
1,19,10,Regular Play,Netherlands,3857274,0 days 00:19:10,0,0,0,0,0,0,1,0,0
1,19,12,Regular Play,Netherlands,3857274,0 days 00:19:12,0,0,0,0,0,0,1,0,0
1,19,14,Regular Play,Ecuador,3857274,0 days 00:19:14,0,0,0,0,0,0,1,0,0
1,19,15,Regular Play,Netherlands,3857274,0 days 00:19:15,0,0,0,0,1,0,0,0,0
1,19,29,From Free Kick,Ecuador,3857274,0 days 00:19:29,0,0,0,0,0,0,1,0,0
1,19,31,From Free Kick,Ecuador,3857274,0 days 00:19:31,0,0,0,0,0,0,1,0,0
1,19,34,From Free Kick,Ecuador,3857274,0 days 00:19:34,0,0,0,0,0,0,1,0,0
1,19,40,From Free Kick,Ecuador,3857274,0 days 00:19:40,0,0,0,0,0,0,1,0,0
1,19,42,From Free Kick,Ecuador,3857274,0 days 00:19:42,0,0,0,0,0,0,1,0,0
1,19,43,From Free Kick,Ecuador,3857274,0 days 00:19:43,0,0,0,0,0,0,1,0,0
1,19,45,From Free Kick,Ecuador,3857274,0 days 00:19:45,0,0,0,0,0,0,1,0,0
1,19,49,From Free Kick,Ecuador,3857274,0 days 00:19:49,0,0,0,0,0,0,1,0,0
1,19,51,From Free Kick,Ecuador,3857274,0 days 00:19:51,0,0,0,0,0,0,1,0,0
1,19,53,From Free Kick,Ecuador,3857274,0 days 00:19:53,0,0,0,0,0,0,1,0,0
1,19,56,From Free Kick,Ecuador,3857274,0 days 00:19:56,0,0,1,0,0,0,0,0,0
1,19,56,From Free Kick,Netherlands,3857274,0 days 00:19:56,0,0,0,0,0,0,0,0,1
1,19,59,From Free Kick,Netherlands,3857274,0 days 00:19:59,0,0,1,0,0,0,0,0,0
1,19,59,From Free Kick,Ecuador,3857274,0 days 00:19:59,0,0,0,0,0,0,0,0,1
1,20,0,From Free Kick,Ecuador,3857274,0 days 00:20:00,0,1,0,0,0,0,0,0,0
1,20,0,From Free Kick,Netherlands,3857274,0 days 00:20:00,0,0,0,0,1,0,0,0,0
1,20,1,From Free Kick,Ecuador,3857274,0 days 00:20:01,1,0,0,0,0,0,0,0,0
1,20,7,From Free Kick,Ecuador,3857274,0 days 00:20:07,0,0,0,0,0,0,1,0,0
1,20,51,From Throw In,Netherlands,3857274,0 days 00:20:51,0,0,0,0,0,0,1,0,0
1,20,53,From Throw In,Netherlands,3857274,0 days 00:20:53,0,0,0,0,0,0,1,0,0
1,20,56,Regular Play,Ecuador,3857274,0 days 00:20:56,1,0,0,0,0,0,0,0,0
1,21,1,Regular Play,Ecuador,3857274,0 days 00:21:01,0,0,0,0,0,0,1,0,0
1,21,5,Regular Play,Netherlands,3857274,0 days 00:21:05,0,0,0,0,0,0,1,0,0
1,21,8,Regular Play,Ecuador,3857274,0 days 00:21:08,0,0,0,0,0,0,1,0,0
1,21,11,Regular Play,Netherlands,3857274,0 days 00:21:11,0,0,0,0,1,0,0,0,0
1,21,31,From Free Kick,Ecuador,3857274,0 days 00:21:31,0,0,0,0,0,0,1,0,0
1,21,36,From Free Kick,Ecuador,3857274,0 days 00:21:36,0,0,0,0,0,0,1,0,0
1,21,37,From Free Kick,Ecuador,3857274,0 days 00:21:37,0,0,0,0,0,0,1,0,0
1,21,44,From Free Kick,Ecuador,3857274,0 days 00:21:44,0,0,0,0,0,0,1,0,0
1,21,47,From Free Kick,Netherlands,3857274,0 days 00:21:47,0,0,0,0,1,0,0,0,0
1,21,59,From Free Kick,Ecuador,3857274,0 days 00:21:59,0,0,0,0,0,0,1,0,0
1,12,12,From Goal Kick,France,3857275,0 days 00:12:12,0,0,0,0,0,0,1,0,0
1,12,14,From Goal Kick,France,3857275,0 days 00:12:14,0,0,0,0,0,0,1,0,0
1,12,19,From Goal Kick,France,3857275,0 days 00:12:19,0,0,0,0,0,0,1,0,0
1,12,21,From Goal Kick,France,3857275,0 days 00:12:21,0,0,0,0,0,0,1,0,0
1,12,24,From Goal Kick,France,3857275,0 days 00:12:24,0,0,0,0,0,0,1,0,0
1,12,25,From Goal Kick,France,3857275,0 days 00:12:25,0,0,0,0,0,0,1,0,0
1,12,26,From Goal Kick,France,3857275,0 days 00:12:26,0,0,0,0,0,0,1,0,0
1,12,28,From Goal Kick,France,3857275,0 days 00:12:28,0,0,0,0,0,0,1,0,0
1,12,29,From Goal Kick,France,3857275,0 days 00:12:29,0,0,1,0,0,0,0,0,0
1,12,29,From Counter,Tunisia,3857275,0 days 00:12:29,0,0,0,0,0,0,0,0,1
